n,divAndConTime,bruteForceTime
693,0.12154210000153398,1.1937619999989693
694,0.12624380000124802,1.2144676000025356
695,0.10846460000175284,1.1558217000019795
696,0.11220700000194483,1.1689758000029542
697,0.12444249999680324,1.2035993999998027
698,0.12527480000062496,1.222864600000321
699,0.12531479999961448,1.1757803000000422
700,0.12207820000185166,1.205232000000251
701,0.11913690000073984,1.208620900000824
702,0.11521539999739616,1.1981034000018553
703,0.13106169999809936,1.2036817000007431
704,0.12150169999949867,1.1820843999994395
705,0.11178339999969467,1.2180143000005046
706,0.1410546000006434,1.362421699999686
707,0.11691200000132085,1.2290958000012324
708,0.106116099999781,1.1708479000008083
709,0.12765139999828534,1.2110484999975597
710,0.11442339999848627,1.2338517999996839
711,0.12548029999743449,1.2006268000004638
712,0.14262139999846113,1.2197324999979173
713,0.13023519999842392,1.236757700000453
714,0.12232589999985066,1.2761358999996446
715,0.11976810000123805,1.1857083000031707
716,0.1283610000027693,1.24109419999877
717,0.12834279999879072,1.2918534999989788
718,0.1480343000002904,1.2349622000001546
719,0.1439978999987943,1.2513342000020202
720,0.13082479999866337,1.2067516000024625
721,0.1361579000003985,1.317659399999684
722,0.11535049999656621,1.2509312000001955
723,0.13737330000003567,1.2666710000012245
724,0.11321989999851212,1.2962536999984877
725,0.12678840000080527,1.279047600000922
726,0.1200539999990724,1.274028299998463
727,0.11978180000005523,1.2773939999970025
728,0.11676470000020345,1.2688554999986081
729,0.10785140000007232,1.2507562999999209
730,0.1429599999974016,1.290363600001001
731,0.14614129999972647,1.2902895999977773
732,0.13127710000117077,1.3560182000001078
733,0.13495960000000196,1.2342829999979585
734,0.1317084000002069,1.2943598999991082
735,0.14577450000069803,1.305770400002075
736,0.1636182000002009,1.2829868000007991
737,0.1315175999989151,1.2971434999999474
738,0.13241130000096746,1.3280054999995627
739,0.13281060000008438,1.349618799999007
740,0.12357039999915287,1.355217399999674
741,0.12642530000084662,1.321490599999379
742,0.12906270000166842,1.3522287999985565
743,0.1704478999999992,1.2892291999996814
744,0.11271299999862094,1.3708200000000943
745,0.13388190000114264,1.308228699999745
746,0.13516619999791146,1.3746866000001319
747,0.1471447999974771,1.3514459999969404
748,0.13892679999844404,1.3407412000015029
749,0.13270619999821065,1.38180850000208
750,0.12641339999754564,1.3478303999982018
751,0.1633265999989817,1.3892594999997527
752,0.13236829999732436,1.3729063999999198
753,0.1360311999997066,1.3675340000008873
754,0.13053969999964465,1.3780264999986684
755,0.15907549999974435,1.3939128999991226
756,0.1516818999989482,1.3848362999997335
757,0.13001939999958267,1.4051958000018203
758,0.13371900000129244,1.3583698000002187
759,0.11883409999791184,1.3524848000015481
760,0.16603920000125072,1.4061166999999841
761,0.14771289999771398,1.378180899999279
762,0.1462707999999111,1.4320454000007885
763,0.14955550000013318,1.3772067999998399
764,0.15211160000035306,1.368913700000121
765,0.14394309999988764,1.352566300000035
766,0.13043349999861675,1.4706392000007327
767,0.14887769999768352,1.4234472999996797
768,0.15127149999898393,1.4840478000005533
769,0.13645739999992657,1.421996000000945
770,0.12877640000078827,1.434919399998762
771,0.1438044999995327,1.3760117999991053
772,0.1300320999980613,1.4693531999982952
773,0.13180329999886453,1.425270099996851
774,0.16350299999976414,1.4037822999998752
775,0.1475449000026856,1.5013515999999072
776,0.1376181000014185,1.4496633000017027
777,0.13497990000178106,1.4964647999986482
778,0.13995470000008936,1.4891661000001477
779,0.19375589999981457,1.4426270999974804
780,0.1385095999976329,1.4126777000019501
781,0.14314480000030017,1.4187186999988626
782,0.1624156999969273,1.5179681000008713
783,0.15379810000013094,1.4286314999990282
784,0.15624430000025313,1.4979333000010229
785,0.16574309999850811,1.5297280000013416
786,0.128209100003005,1.4624727000009443
787,0.1712697000002663,1.534413899997162
788,0.14906730000075186,1.451347700000042
789,0.15634729999874253,1.5831236000012723
790,0.12929280000025756,1.5257646999998542
791,0.16182959999787272,1.4872199000019464
792,0.2197271000004548,1.550139400002081
793,0.15214080000077956,1.485057300000335
794,0.15423509999891394,1.4670329000000493
795,0.16376970000055735,1.4767609000009543
796,0.13908549999905517,1.474490299999161
797,0.15089680000164662,1.458316599997488
798,0.13462900000013178,1.5664332999986073
799,0.16946979999920586,1.5863718000000517
800,0.18304360000183806,1.5546299000016006
801,0.18532609999965644,1.5769218000023102
802,0.1557018000021344,1.5706006000000343
803,0.1596339000025182,1.4857427999995707
804,0.15353020000111428,1.684644600001775
805,0.12771069999871543,1.5124087000003783
806,0.1515283000007912,1.554685099999915
807,0.15444840000054683,1.6052252000008593
808,0.14861670000027516,1.575227299999824
809,0.18062879999706638,1.632316899998841
810,0.22521059999780846,1.5800110999989556
811,0.1847423000035633,1.5479353999980958
812,0.1597223999997368,1.6202751999990141
813,0.1856910999995307,1.5800312999999733
814,0.1668418000008387,1.5860734000016237
815,0.17507320000004256,1.5809873000034713
816,0.14311710000038147,1.5288274999984424
817,0.181419199998345,1.5400819999995292
818,0.13667939999868395,1.6132575000010547
819,0.1664901000003738,1.6250837999978103
820,0.1502108999993652,1.5639855999979773
821,0.14003279999815277,1.5994714000007662
822,0.15481020000152057,1.5503947000033804
823,0.15741329999946174,1.5781991999974707
824,0.15489739999975427,1.6694448999987799
825,0.1862799000009545,1.650453500002186
826,0.1578644000001077,1.6713503999999375
827,0.1747419000021182,1.7151532999996562
828,0.16516919999776292,1.6592520000012883
829,0.15901210000083665,1.6991143000013835
830,0.17585440000038943,1.6374446000008902
831,0.17801460000191582,1.6202346999998554
832,0.18218609999894397,1.6228356000028725
833,0.21779950000200188,1.6217762999986007
834,0.1462621000027866,1.717230300000665
835,0.18173949999982142,1.6915577999970992
836,0.1706752999998571,1.642530799999804
837,0.1657275999968988,1.6162494000018341
838,0.1467943000025116,1.6740303999977186
839,0.16830939999999828,1.6375231999991229
840,0.16560930000196095,1.7403727999990224
841,0.20587739999973564,1.7100222000008216
842,0.17073209999944083,1.6793557999990298
843,0.14335439999922528,1.7203030999990006
844,0.19754810000085854,1.7743305000003602
845,0.20448540000143112,1.7617690000006405
846,0.18590519999997923,1.786847299998044
847,0.29417240000111633,2.0352437000001373
848,0.16641809999782708,1.894334799999342
849,0.23071580000032554,1.7927869999984978
850,0.16695590000017546,1.7077786000008928
851,0.1771744999969087,1.8179914000029385
852,0.17825109999830602,1.7040157000010367
853,0.1950948999983666,1.7026143000002776
854,0.18509830000039074,1.8183623000004445
855,0.17571760000282666,1.7780607999993663
856,0.17044220000025234,1.7991210999971372
857,0.1976068000003579,1.7962220999979763
858,0.1694076000021596,1.7487710000023071
859,0.1867351000000781,1.7946173999989696
860,0.18584860000191838,1.7704950999977882
861,0.16400659999999334,1.740365900001052
862,0.18811649999770452,1.821550799999386
863,0.1754914999983157,1.747238700001617
864,0.16442610000012792,1.8605406000024232
865,0.18328529999780585,1.7523670999980823
866,0.18696510000154376,1.8781162000013865
867,0.1819735999997647,2.0205515999987256
868,0.20617359999960172,1.819447100002435
869,0.2140683999969042,1.873978800002078
870,0.1742565000022296,1.847432700000354
871,0.1868624999988242,1.8053484999982174
872,0.16986130000077537,1.844993800001248
873,0.20917229999759002,1.7873379000011482
874,0.16766099999949802,1.8299071000001277
875,0.19809929999973974,1.82389929999772
876,0.18834419999984675,1.7940559000016947
877,0.18641769999885582,1.880491300002177
878,0.20396619999883114,1.805854400001408
879,0.1776583999999275,1.895008899999084
880,0.20584190000226954,1.8296905000024708
881,0.16504150000037043,1.8489160999997694
882,0.20033239999975194,1.8617828999995254
883,0.16636729999663658,1.8588228999979037
884,0.1938410999973712,1.8828313000012713
885,0.22870400000101654,1.8171519000025
886,0.20084869999845978,1.8754162000004726
887,0.22282229999837,1.910681500001374
888,0.20588920000227517,1.9167038000014145
889,0.17888529999981984,1.935268500001257
890,0.1994851000017661,1.9017918999998074
891,0.19020000000091386,1.9123054999981832
892,0.19614649999857647,2.0004262999973434
893,0.20646649999980582,1.8749397999999928
894,0.2102536999991571,1.9937310999994224
895,0.17884929999854648,1.9437229000031948
896,0.19554100000095787,1.9217834000010043
897,0.2054833999973198,1.8801314999982424
898,0.22608409999884316,1.9072867999966547
899,0.215915100001439,1.9526168999982474
900,0.19163820000176202,1.9655129999991914
901,0.2238714000013715,2.001911300001666
902,0.15769310000177938,1.9539433999998437
903,0.18951240000023972,1.9625001999993401
904,0.19905020000078366,2.0042762999983097
905,0.1837301000014122,1.986181200001738
906,0.1836557000024186,1.9704364999997779
907,0.19188930000018445,2.0850361000011617
908,0.18089449999752105,2.0155130999992252
909,0.19128310000087367,2.3088590999977896
910,0.2071141999986139,2.0787784999993164
911,0.21193720000155736,1.9907553999983065
912,0.22816779999993742,1.9799918000026082
913,0.21788589999778196,2.048624600000039
914,0.21772550000241608,2.033275499998126
915,0.19222119999903953,2.0318702000004123
916,0.19107609999991837,2.0274652000007336
917,0.20690420000028098,2.1938674000011815
918,0.2090399999942747,2.0769604000015534
919,0.2296347000010428,2.076903000001039
920,0.20419390000461135,2.0537441999986186
921,0.1771361000064644,2.025026600000274
922,0.16853680000349414,2.0797933000067133
923,0.2223965999946813,2.0275993999966886
924,0.2102660999953514,2.0821197999975993
925,0.21840030000021216,2.0565834999943036
926,0.2280761999936658,2.114337600003637
927,0.21333270000468474,2.0956041000026744
928,0.22199410000030184,2.0559556000007433
929,0.24647629999526544,2.0677820999990217
930,0.2176060999991023,2.116908500000136
931,0.2677289999992354,2.767045500004315
932,0.20691010000155075,2.048602499999106
933,0.2145959999979823,2.2145510999980615
934,0.2400273000021116,2.0782141000017873
935,0.23612409999623196,2.291146399998979
936,0.2363130000012461,2.1955078999963007
937,0.2218155000009574,2.163538200002222
938,0.22857900000235531,2.0877086999971652
939,0.23659760000009555,2.22142729999905
940,0.21007059999828925,2.1135381999993115
941,0.25072260000160895,2.209327700002177
942,0.23139349999837577,2.1547807000024477
943,0.23054180000326596,2.184497800000827
944,0.23573279999982333,2.463461899998947
945,0.21542259999841917,2.1838933000035468
946,0.27551820000371663,2.2349233999993885
947,0.21455510000669165,2.2373281000036513
948,0.22856529999990016,2.206098700000439
949,0.22550880000198958,2.1802938999971957
950,0.20725320000201464,2.193743000003451
951,0.25855089999822667,2.2074498000001768
952,0.24592580000171438,2.346052500004589
953,0.2684291999976267,2.209073099998932
954,0.18070309999893652,2.276981800001522
955,0.22016289999737637,2.232905999997456
956,0.2166665999975521,2.298521400000027
957,0.1836946000039461,2.1831003000042983
958,0.2342891000007512,2.4008651000040118
959,0.2117553999996744,2.233846299997822
960,0.2652907999945455,2.260750499997812
961,0.2279248999984702,2.2188565999967977
962,0.2522943000003579,2.3361876999988453
963,0.24689779999607708,2.192600800000946
964,0.2206034000046202,2.3435449000025983
965,0.22318739999900572,2.229339400000754
966,0.2500986000013654,2.330174299997452
967,0.24900699999852804,2.218739399999322
968,0.24843360000522807,2.394205599994166
969,0.2166886000049999,2.2810528999980306
970,0.2666599000003771,2.3335484999988694
971,0.23087620000296738,2.1966943000006722
972,0.22031479999714065,2.2755328999992344
973,0.21532669999578502,2.19916949999606
974,0.21039130000281148,2.2780752000035136
975,0.26011819999985164,2.3335551000054693
976,0.20342459999665152,2.2642771000028006
977,0.18788950000453042,2.275342199995066
978,0.2645115000050282,2.3682403000057093
979,0.29354800000146497,2.2590939000001526
980,0.23082190000422997,2.3718108000030043
981,0.2516535000031581,2.3069407000002684
982,0.23590860000695102,2.3279687000031117
983,0.19234980000328505,2.4238052000000607
984,0.19962289999966742,2.2995272999978624
985,0.24732029999722727,2.3402788000021246
986,0.21459010000398848,2.3518245999948704
987,0.24341840000124648,2.385122200001206
988,0.3241312000027392,2.5012291000020923
989,0.26980989999719895,2.427400699998543
990,0.2356900999948266,2.3286740999974427
991,0.2168459999957122,2.358469000006153
992,0.2101976000049035,2.3204509999995935
993,0.2552330999969854,2.402487300001667
994,0.21970359999977518,2.383611600002041
995,0.2292431999958353,2.4810140000045067
996,0.2493157999997493,2.399877400006517
997,0.23111909999715863,2.3951501000046846
998,0.23972740000317572,2.4523985000050743
999,0.22659359999670414,2.4114083999957074
